"InstallKey","ComponentSerial","ComponentCode","TailNumber","BaseCode","LeadTimeFlightHours","IsFailure","RemovedDate","Alerted","AlertDate","AlertVibRatio","LeadTimeGivenFlightHours","LeadTimeGivenStressHours","TruePositive","ActionableTruePositive","LateTruePositive","FalsePositive","FalseNegative","TrueNegative"
"48","ROTOR-ASSY-00014","ROTOR-ASSY","MU-001","PORT","18.0","0","6/29/2026 12:00:00 AM","1","6/27/2026 12:00:00 AM","3.4942","2.6000","5.8734","0","0","0","1","0","0"
"50","ROTOR-ASSY-00016","ROTOR-ASSY","MU-001","PORT","18.0","0","1/9/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"51","ROTOR-ASSY-00017","ROTOR-ASSY","MU-001","PORT","18.0","0","8/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"52","ROTOR-ASSY-00018","ROTOR-ASSY","MU-001","PORT","18.0","0","4/3/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"53","ROTOR-ASSY-00019","ROTOR-ASSY","MU-001","PORT","18.0","1","9/23/2026 12:00:00 AM","1","8/26/2026 12:00:00 AM","3.4902","18.7501","40.6651","1","1","0","0","0","0"
"94","ROTOR-ASSY-00021","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","8/27/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"95","ROTOR-ASSY-00022","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","12/27/2024 12:00:00 AM","1","12/13/2024 12:00:00 AM","3.4400","14.0501","31.9124","1","0","1","0","0","0"
"97","ROTOR-ASSY-00024","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","11/27/2025 12:00:00 AM","1","10/21/2025 12:00:00 AM","3.5210","19.0001","39.1100","1","1","0","0","0","0"
"98","ROTOR-ASSY-00025","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","3/10/2026 12:00:00 AM","1","2/27/2026 12:00:00 AM","3.5553","11.2167","25.4897","1","0","1","0","0","0"
"100","ROTOR-ASSY-00027","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","8/27/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"101","ROTOR-ASSY-00028","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","4/25/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"102","ROTOR-ASSY-00029","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","12/9/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"103","ROTOR-ASSY-00030","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","7/24/2026 12:00:00 AM","1","6/9/2026 12:00:00 AM","3.4078","29.7334","65.6308","1","1","0","0","0","0"
"105","ROTOR-ASSY-00032","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","8/20/2024 12:00:00 AM","1","7/15/2024 12:00:00 AM","3.5344","30.3666","55.4362","1","1","0","0","0","0"
"106","ROTOR-ASSY-00033","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","4/1/2025 12:00:00 AM","1","2/14/2025 12:00:00 AM","3.4816","27.9833","60.8443","1","1","0","0","0","0"
"107","ROTOR-ASSY-00034","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","7/30/2025 12:00:00 AM","1","7/18/2025 12:00:00 AM","3.5513","13.5500","27.3184","1","0","1","0","0","0"
"108","ROTOR-ASSY-00035","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","3/9/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"109","ROTOR-ASSY-00036","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","8/8/2026 12:00:00 AM","1","7/23/2026 12:00:00 AM","3.5787","17.0333","37.0300","1","0","1","0","0","0"
"111","ROTOR-ASSY-00038","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","8/27/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"112","ROTOR-ASSY-00039","ROTOR-ASSY","MU-002","HIGHLND","18.0","0","4/25/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"113","ROTOR-ASSY-00040","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","6/25/2025 12:00:00 AM","1","6/24/2025 12:00:00 AM","3.5356","1.6000","4.0700","1","0","1","0","0","0"
"114","ROTOR-ASSY-00041","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","12/13/2025 12:00:00 AM","1","10/28/2025 12:00:00 AM","3.4953","22.6334","48.8805","1","1","0","0","0","0"
"115","ROTOR-ASSY-00042","ROTOR-ASSY","MU-002","HIGHLND","18.0","1","7/29/2026 12:00:00 AM","1","6/18/2026 12:00:00 AM","3.4551","27.2667","60.9581","1","1","0","0","0","0"
"142","ROTOR-ASSY-00044","ROTOR-ASSY","MU-003","PORT","18.0","0","10/26/2024 12:00:00 AM","1","10/19/2024 12:00:00 AM","3.5163","4.4333","7.0810","0","0","0","1","0","0"
"143","ROTOR-ASSY-00045","ROTOR-ASSY","MU-003","PORT","18.0","0","5/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"145","ROTOR-ASSY-00047","ROTOR-ASSY","MU-003","PORT","18.0","1","10/4/2024 12:00:00 AM","1","8/19/2024 12:00:00 AM","3.5995","22.3000","42.6624","1","1","0","0","0","0"
"146","ROTOR-ASSY-00048","ROTOR-ASSY","MU-003","PORT","18.0","0","5/6/2025 12:00:00 AM","1","4/25/2025 12:00:00 AM","3.4009","9.0167","16.8130","0","0","0","1","0","0"
"148","ROTOR-ASSY-00050","ROTOR-ASSY","MU-003","PORT","18.0","1","8/3/2024 12:00:00 AM","1","7/1/2024 12:00:00 AM","3.6145","19.3166","33.8504","1","1","0","0","0","0"
"149","ROTOR-ASSY-00051","ROTOR-ASSY","MU-003","PORT","18.0","1","1/2/2025 12:00:00 AM","1","12/14/2024 12:00:00 AM","3.5173","15.4832","31.8740","1","0","1","0","0","0"
"150","ROTOR-ASSY-00052","ROTOR-ASSY","MU-003","PORT","18.0","1","7/11/2025 12:00:00 AM","1","6/7/2025 12:00:00 AM","3.4590","22.7998","43.3661","1","1","0","0","0","0"
"152","ROTOR-ASSY-00054","ROTOR-ASSY","MU-003","PORT","18.0","1","8/14/2024 12:00:00 AM","1","7/13/2024 12:00:00 AM","3.4546","20.8166","39.0704","1","1","0","0","0","0"
"153","ROTOR-ASSY-00055","ROTOR-ASSY","MU-003","PORT","18.0","1","2/13/2025 12:00:00 AM","1","1/10/2025 12:00:00 AM","3.5189","20.3500","43.4583","1","1","0","0","0","0"
"154","ROTOR-ASSY-00056","ROTOR-ASSY","MU-003","PORT","18.0","0","9/2/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"185","ROTOR-ASSY-00058","ROTOR-ASSY","MU-004","COASTAL","18.0","0","1/16/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"186","ROTOR-ASSY-00059","ROTOR-ASSY","MU-004","COASTAL","18.0","0","8/22/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"187","ROTOR-ASSY-00060","ROTOR-ASSY","MU-004","COASTAL","18.0","0","4/6/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"189","ROTOR-ASSY-00062","ROTOR-ASSY","MU-004","COASTAL","18.0","0","1/16/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"190","ROTOR-ASSY-00063","ROTOR-ASSY","MU-004","COASTAL","18.0","0","8/22/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"191","ROTOR-ASSY-00064","ROTOR-ASSY","MU-004","COASTAL","18.0","0","4/6/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"193","ROTOR-ASSY-00066","ROTOR-ASSY","MU-004","COASTAL","18.0","0","1/16/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"194","ROTOR-ASSY-00067","ROTOR-ASSY","MU-004","COASTAL","18.0","0","8/22/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"195","ROTOR-ASSY-00068","ROTOR-ASSY","MU-004","COASTAL","18.0","1","9/20/2025 12:00:00 AM","0","","","","","0","0","0","0","1","0"
"196","ROTOR-ASSY-00069","ROTOR-ASSY","MU-004","COASTAL","18.0","0","5/19/2026 12:00:00 AM","1","4/25/2026 12:00:00 AM","3.4475","10.9834","12.2387","0","0","0","1","0","0"
"198","ROTOR-ASSY-00071","ROTOR-ASSY","MU-004","COASTAL","18.0","0","1/16/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"199","ROTOR-ASSY-00072","ROTOR-ASSY","MU-004","COASTAL","18.0","1","5/31/2025 12:00:00 AM","1","4/30/2025 12:00:00 AM","3.5540","18.4166","21.4452","1","1","0","0","0","0"
"200","ROTOR-ASSY-00073","ROTOR-ASSY","MU-004","COASTAL","18.0","0","12/29/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"201","ROTOR-ASSY-00074","ROTOR-ASSY","MU-004","COASTAL","18.0","0","9/3/2026 12:00:00 AM","1","8/3/2026 12:00:00 AM","3.4546","14.6666","16.0324","0","0","0","1","0","0"
"239","ROTOR-ASSY-00076","ROTOR-ASSY","MU-005","PORT","18.0","0","11/7/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"240","ROTOR-ASSY-00077","ROTOR-ASSY","MU-005","PORT","18.0","1","12/20/2024 12:00:00 AM","0","","","","","0","0","0","0","1","0"
"241","ROTOR-ASSY-00078","ROTOR-ASSY","MU-005","PORT","18.0","1","5/27/2025 12:00:00 AM","1","4/17/2025 12:00:00 AM","3.4782","21.0500","40.8138","1","1","0","0","0","0"
"242","ROTOR-ASSY-00079","ROTOR-ASSY","MU-005","PORT","18.0","1","1/13/2026 12:00:00 AM","1","12/11/2025 12:00:00 AM","3.4296","23.9000","49.2267","1","1","0","0","0","0"
"243","ROTOR-ASSY-00080","ROTOR-ASSY","MU-005","PORT","18.0","0","9/8/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"245","ROTOR-ASSY-00082","ROTOR-ASSY","MU-005","PORT","18.0","1","8/6/2024 12:00:00 AM","1","7/3/2024 12:00:00 AM","3.4867","19.2165","35.1285","1","1","0","0","0","0"
"246","ROTOR-ASSY-00083","ROTOR-ASSY","MU-005","PORT","18.0","1","1/31/2025 12:00:00 AM","1","1/9/2025 12:00:00 AM","3.5780","15.5833","31.6020","1","0","1","0","0","0"
"247","ROTOR-ASSY-00084","ROTOR-ASSY","MU-005","PORT","18.0","1","5/3/2025 12:00:00 AM","1","4/15/2025 12:00:00 AM","3.4685","12.9667","24.5497","1","0","1","0","0","0"
"248","ROTOR-ASSY-00085","ROTOR-ASSY","MU-005","PORT","18.0","1","9/22/2025 12:00:00 AM","1","8/28/2025 12:00:00 AM","3.4805","17.6834","36.8976","1","0","1","0","0","0"
"249","ROTOR-ASSY-00086","ROTOR-ASSY","MU-005","PORT","18.0","1","1/9/2026 12:00:00 AM","1","12/22/2025 12:00:00 AM","3.4648","9.6834","20.8556","1","0","1","0","0","0"
"250","ROTOR-ASSY-00087","ROTOR-ASSY","MU-005","PORT","18.0","0","9/3/2026 12:00:00 AM","1","8/7/2026 12:00:00 AM","3.4154","7.1499","12.0582","0","0","0","1","0","0"
"252","ROTOR-ASSY-00089","ROTOR-ASSY","MU-005","PORT","18.0","1","10/30/2024 12:00:00 AM","1","8/20/2024 12:00:00 AM","3.4307","29.1999","53.9828","1","1","0","0","0","0"
"253","ROTOR-ASSY-00090","ROTOR-ASSY","MU-005","PORT","18.0","0","6/3/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"254","ROTOR-ASSY-00091","ROTOR-ASSY","MU-005","PORT","18.0","0","2/9/2026 12:00:00 AM","1","1/13/2026 12:00:00 AM","3.4353","8.9000","18.4825","0","0","0","1","0","0"
"255","ROTOR-ASSY-00092","ROTOR-ASSY","MU-005","PORT","18.0","1","7/14/2026 12:00:00 AM","1","6/18/2026 12:00:00 AM","3.4065","18.8999","39.3404","1","1","0","0","0","0"
"257","ROTOR-ASSY-00094","ROTOR-ASSY","MU-005","PORT","18.0","1","6/22/2024 12:00:00 AM","1","5/23/2024 12:00:00 AM","3.4604","12.2667","22.3287","1","0","1","0","0","0"
"258","ROTOR-ASSY-00095","ROTOR-ASSY","MU-005","PORT","18.0","1","8/20/2024 12:00:00 AM","1","8/13/2024 12:00:00 AM","3.4021","5.5833","11.4360","1","0","1","0","0","0"
"259","ROTOR-ASSY-00096","ROTOR-ASSY","MU-005","PORT","18.0","1","3/8/2025 12:00:00 AM","1","2/8/2025 12:00:00 AM","3.5359","15.2667","31.5947","1","0","1","0","0","0"
"260","ROTOR-ASSY-00097","ROTOR-ASSY","MU-005","PORT","18.0","0","10/7/2025 12:00:00 AM","1","9/1/2025 12:00:00 AM","3.4233","21.2000","41.8817","0","0","0","1","0","0"
"261","ROTOR-ASSY-00098","ROTOR-ASSY","MU-005","PORT","18.0","1","2/27/2026 12:00:00 AM","1","2/13/2026 12:00:00 AM","3.7230","13.6166","29.0413","1","0","1","0","0","0"
"294","ROTOR-ASSY-00100","ROTOR-ASSY","MU-006","COASTAL","18.0","1","7/27/2024 12:00:00 AM","1","6/28/2024 12:00:00 AM","3.6561","13.2667","16.3149","1","0","1","0","0","0"
"295","ROTOR-ASSY-00101","ROTOR-ASSY","MU-006","COASTAL","18.0","0","4/12/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"296","ROTOR-ASSY-00102","ROTOR-ASSY","MU-006","COASTAL","18.0","0","12/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"297","ROTOR-ASSY-00103","ROTOR-ASSY","MU-006","COASTAL","18.0","0","9/8/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"299","ROTOR-ASSY-00105","ROTOR-ASSY","MU-006","COASTAL","18.0","0","11/5/2024 12:00:00 AM","1","10/23/2024 12:00:00 AM","3.4224","10.5834","13.7277","0","0","0","1","0","0"
"300","ROTOR-ASSY-00106","ROTOR-ASSY","MU-006","COASTAL","18.0","1","7/3/2025 12:00:00 AM","1","5/16/2025 12:00:00 AM","3.4159","25.5501","28.9185","1","1","0","0","0","0"
"301","ROTOR-ASSY-00107","ROTOR-ASSY","MU-006","COASTAL","18.0","0","3/7/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"303","ROTOR-ASSY-00109","ROTOR-ASSY","MU-006","COASTAL","18.0","0","11/5/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"304","ROTOR-ASSY-00110","ROTOR-ASSY","MU-006","COASTAL","18.0","0","7/21/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"305","ROTOR-ASSY-00111","ROTOR-ASSY","MU-006","COASTAL","18.0","0","4/8/2026 12:00:00 AM","1","4/7/2026 12:00:00 AM","3.4797","1.0167","1.0567","0","0","0","1","0","0"
"307","ROTOR-ASSY-00113","ROTOR-ASSY","MU-006","COASTAL","18.0","1","10/18/2024 12:00:00 AM","1","8/21/2024 12:00:00 AM","3.4654","29.3333","31.9764","1","1","0","0","0","0"
"308","ROTOR-ASSY-00114","ROTOR-ASSY","MU-006","COASTAL","18.0","1","5/24/2025 12:00:00 AM","1","4/18/2025 12:00:00 AM","3.5034","23.4667","24.7537","1","1","0","0","0","0"
"309","ROTOR-ASSY-00115","ROTOR-ASSY","MU-006","COASTAL","18.0","1","11/19/2025 12:00:00 AM","1","10/27/2025 12:00:00 AM","3.6328","15.1665","21.1674","1","0","1","0","0","0"
"310","ROTOR-ASSY-00116","ROTOR-ASSY","MU-006","COASTAL","18.0","0","8/17/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"334","ROTOR-ASSY-00118","ROTOR-ASSY","MU-007","ACADEMY","18.0","0","6/14/2025 12:00:00 AM","1","5/14/2025 12:00:00 AM","3.4112","13.9501","23.4858","0","0","0","1","0","0"
"335","ROTOR-ASSY-00119","ROTOR-ASSY","MU-007","ACADEMY","18.0","1","3/14/2026 12:00:00 AM","1","1/16/2026 12:00:00 AM","3.4697","18.9667","36.8568","1","1","0","0","0","0"
"337","ROTOR-ASSY-00121","ROTOR-ASSY","MU-007","ACADEMY","18.0","1","5/22/2025 12:00:00 AM","1","3/15/2025 12:00:00 AM","3.7607","23.5834","39.9454","1","1","0","0","0","0"
"340","ROTOR-ASSY-00124","ROTOR-ASSY","MU-007","ACADEMY","18.0","0","6/14/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"341","ROTOR-ASSY-00125","ROTOR-ASSY","MU-007","ACADEMY","18.0","1","6/13/2026 12:00:00 AM","1","3/31/2026 12:00:00 AM","3.4577","27.2499","49.9086","1","1","0","0","0","0"
"343","ROTOR-ASSY-00127","ROTOR-ASSY","MU-007","ACADEMY","18.0","0","6/14/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"344","ROTOR-ASSY-00128","ROTOR-ASSY","MU-007","ACADEMY","18.0","0","7/4/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"383","ROTOR-ASSY-00130","ROTOR-ASSY","MU-008","HIGHLND","18.0","0","11/15/2024 12:00:00 AM","1","10/12/2024 12:00:00 AM","3.4310","21.8999","47.6218","0","0","0","1","0","0"
"384","ROTOR-ASSY-00131","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","3/5/2025 12:00:00 AM","1","2/20/2025 12:00:00 AM","3.7756","8.7167","17.6722","1","0","1","0","0","0"
"385","ROTOR-ASSY-00132","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","10/15/2025 12:00:00 AM","1","9/10/2025 12:00:00 AM","3.4060","28.2168","61.4958","1","1","0","0","0","0"
"386","ROTOR-ASSY-00133","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","6/4/2026 12:00:00 AM","1","4/25/2026 12:00:00 AM","3.4327","28.2666","66.6047","1","1","0","0","0","0"
"388","ROTOR-ASSY-00135","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","9/28/2024 12:00:00 AM","1","8/19/2024 12:00:00 AM","3.4092","18.8168","44.6101","1","1","0","0","0","0"
"389","ROTOR-ASSY-00136","ROTOR-ASSY","MU-008","HIGHLND","18.0","0","6/2/2025 12:00:00 AM","1","5/12/2025 12:00:00 AM","3.4361","10.1501","21.5098","0","0","0","1","0","0"
"390","ROTOR-ASSY-00137","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","12/10/2025 12:00:00 AM","1","11/5/2025 12:00:00 AM","3.4236","27.3167","57.8062","1","1","0","0","0","0"
"391","ROTOR-ASSY-00138","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","2/7/2026 12:00:00 AM","1","2/7/2026 12:00:00 AM","3.6701","0.0000","0.0000","1","0","1","0","0","0"
"393","ROTOR-ASSY-00140","ROTOR-ASSY","MU-008","HIGHLND","18.0","0","11/15/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"394","ROTOR-ASSY-00141","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","2/21/2025 12:00:00 AM","1","2/3/2025 12:00:00 AM","3.4062","6.5501","16.5774","1","0","1","0","0","0"
"395","ROTOR-ASSY-00142","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","7/1/2025 12:00:00 AM","1","6/12/2025 12:00:00 AM","3.4331","13.8665","33.5274","1","0","1","0","0","0"
"396","ROTOR-ASSY-00143","ROTOR-ASSY","MU-008","HIGHLND","18.0","0","1/22/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"397","ROTOR-ASSY-00144","ROTOR-ASSY","MU-008","HIGHLND","18.0","0","9/28/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"399","ROTOR-ASSY-00146","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","10/14/2024 12:00:00 AM","1","9/7/2024 12:00:00 AM","3.4089","23.6166","55.4826","1","1","0","0","0","0"
"400","ROTOR-ASSY-00147","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","6/12/2025 12:00:00 AM","1","5/2/2025 12:00:00 AM","3.6388","21.5001","46.3086","1","1","0","0","0","0"
"401","ROTOR-ASSY-00148","ROTOR-ASSY","MU-008","HIGHLND","18.0","1","9/1/2025 12:00:00 AM","1","8/22/2025 12:00:00 AM","3.5043","9.4000","21.8399","1","0","1","0","0","0"
"402","ROTOR-ASSY-00149","ROTOR-ASSY","MU-008","HIGHLND","18.0","0","4/22/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"440","ROTOR-ASSY-00151","ROTOR-ASSY","MU-009","COASTAL","18.0","0","9/4/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"441","ROTOR-ASSY-00152","ROTOR-ASSY","MU-009","COASTAL","18.0","0","4/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"442","ROTOR-ASSY-00153","ROTOR-ASSY","MU-009","COASTAL","18.0","0","12/20/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"443","ROTOR-ASSY-00154","ROTOR-ASSY","MU-009","COASTAL","18.0","0","7/28/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"445","ROTOR-ASSY-00156","ROTOR-ASSY","MU-009","COASTAL","18.0","0","9/4/2024 12:00:00 AM","1","8/15/2024 12:00:00 AM","3.4475","13.4833","14.4859","0","0","0","1","0","0"
"446","ROTOR-ASSY-00157","ROTOR-ASSY","MU-009","COASTAL","18.0","0","4/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"447","ROTOR-ASSY-00158","ROTOR-ASSY","MU-009","COASTAL","18.0","0","12/20/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"448","ROTOR-ASSY-00159","ROTOR-ASSY","MU-009","COASTAL","18.0","0","7/28/2026 12:00:00 AM","1","7/21/2026 12:00:00 AM","3.4723","9.4834","12.6858","0","0","0","1","0","0"
"450","ROTOR-ASSY-00161","ROTOR-ASSY","MU-009","COASTAL","18.0","0","9/4/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"451","ROTOR-ASSY-00162","ROTOR-ASSY","MU-009","COASTAL","18.0","0","4/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"452","ROTOR-ASSY-00163","ROTOR-ASSY","MU-009","COASTAL","18.0","1","12/3/2025 12:00:00 AM","1","10/11/2025 12:00:00 AM","3.5122","23.9164","28.7575","1","1","0","0","0","0"
"453","ROTOR-ASSY-00164","ROTOR-ASSY","MU-009","COASTAL","18.0","0","7/21/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"455","ROTOR-ASSY-00166","ROTOR-ASSY","MU-009","COASTAL","18.0","0","9/4/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"456","ROTOR-ASSY-00167","ROTOR-ASSY","MU-009","COASTAL","18.0","1","4/8/2025 12:00:00 AM","1","2/22/2025 12:00:00 AM","3.5139","30.3333","32.0101","1","1","0","0","0","0"
"457","ROTOR-ASSY-00168","ROTOR-ASSY","MU-009","COASTAL","18.0","1","10/31/2025 12:00:00 AM","1","9/25/2025 12:00:00 AM","3.4391","20.9165","26.9386","1","1","0","0","0","0"
"458","ROTOR-ASSY-00169","ROTOR-ASSY","MU-009","COASTAL","18.0","0","6/15/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"490","ROTOR-ASSY-00171","ROTOR-ASSY","MU-010","COASTAL","18.0","0","1/7/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"491","ROTOR-ASSY-00172","ROTOR-ASSY","MU-010","COASTAL","18.0","0","10/21/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"492","ROTOR-ASSY-00173","ROTOR-ASSY","MU-010","COASTAL","18.0","0","7/7/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"494","ROTOR-ASSY-00175","ROTOR-ASSY","MU-010","COASTAL","18.0","0","1/7/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"495","ROTOR-ASSY-00176","ROTOR-ASSY","MU-010","COASTAL","18.0","0","10/21/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"496","ROTOR-ASSY-00177","ROTOR-ASSY","MU-010","COASTAL","18.0","0","7/7/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"498","ROTOR-ASSY-00179","ROTOR-ASSY","MU-010","COASTAL","18.0","0","1/7/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"499","ROTOR-ASSY-00180","ROTOR-ASSY","MU-010","COASTAL","18.0","0","10/21/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"500","ROTOR-ASSY-00181","ROTOR-ASSY","MU-010","COASTAL","18.0","1","6/25/2026 12:00:00 AM","1","5/16/2026 12:00:00 AM","3.5613","24.1169","27.1560","1","1","0","0","0","0"
"502","ROTOR-ASSY-00183","ROTOR-ASSY","MU-010","COASTAL","18.0","0","1/7/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"503","ROTOR-ASSY-00184","ROTOR-ASSY","MU-010","COASTAL","18.0","0","10/21/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"504","ROTOR-ASSY-00185","ROTOR-ASSY","MU-010","COASTAL","18.0","0","7/7/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"541","ROTOR-ASSY-00187","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","1/13/2025 12:00:00 AM","1","11/14/2024 12:00:00 AM","3.4187","26.6667","60.7946","1","1","0","0","0","0"
"542","ROTOR-ASSY-00188","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","8/30/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"543","ROTOR-ASSY-00189","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","4/27/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"545","ROTOR-ASSY-00191","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","1/21/2025 12:00:00 AM","1","1/21/2025 12:00:00 AM","3.4896","0.0000","0.0000","0","0","0","1","0","0"
"546","ROTOR-ASSY-00192","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","9/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"547","ROTOR-ASSY-00193","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","2/25/2026 12:00:00 AM","1","2/3/2026 12:00:00 AM","3.5920","17.4001","36.2257","1","0","1","0","0","0"
"548","ROTOR-ASSY-00194","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","6/24/2026 12:00:00 AM","1","6/8/2026 12:00:00 AM","3.4774","11.9334","26.0234","1","0","1","0","0","0"
"550","ROTOR-ASSY-00196","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","1/21/2025 12:00:00 AM","1","1/1/2025 12:00:00 AM","3.4858","9.7500","19.8755","0","0","0","1","0","0"
"551","ROTOR-ASSY-00197","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","8/1/2025 12:00:00 AM","1","7/12/2025 12:00:00 AM","3.8163","18.2834","37.5632","1","1","0","0","0","0"
"552","ROTOR-ASSY-00198","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","3/19/2026 12:00:00 AM","1","2/16/2026 12:00:00 AM","3.4577","26.4833","56.6758","1","1","0","0","0","0"
"553","ROTOR-ASSY-00199","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","5/13/2026 12:00:00 AM","1","5/13/2026 12:00:00 AM","3.5233","0.0000","0.0000","1","0","1","0","0","0"
"555","ROTOR-ASSY-00201","ROTOR-ASSY","MU-011","HIGHLND","18.0","1","12/26/2024 12:00:00 AM","1","11/12/2024 12:00:00 AM","3.4665","19.6000","46.0565","1","1","0","0","0","0"
"556","ROTOR-ASSY-00202","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","8/21/2025 12:00:00 AM","1","7/15/2025 12:00:00 AM","3.5099","25.1500","54.2662","0","0","0","1","0","0"
